,Word,Score
17855,chicago,4.6
17856,shoreline,4.6
17857,southwestern,4.5
17858,bustling,4.6
17859,michigan,4.7
17860,illinois,3.8
17861,borders,4.8
17862,newmarket,4.7
17863,closefitting,4.8
17864,church service,3.8
17865,church building,3.8
17866,christian church,3.9
17867,protestant,3.5
17868,baptism,3.7
17869,immersion,3.8
17870,time of day,3.9
17871,hr,3.9
17872,muggins,4.6
17873,sap,4.4
17874,sugars,4.3
17875,vascular,4.4
17876,deplete,4.6
17877,saphead,4.5
17878,tomfool,4.5
17879,befool,4.5
17880,dupe,4.6
17881,cod,4.5
17882,coldtemperate,4.5
17883,poached,4.6
17884,payable,4.5
17885,gull,4.4
17886,aquatic,4.2
17887,put one across,4.6
17888,jam,4.1
17889,bruise,4.1
17890,kettle of fish,4.1
17891,muddle,4.3
17892,pickle,4.1
17893,pickling,4.2
17894,brine,4.2
17895,cucumbers,4.1
17896,messiness,4.2
17897,messy,4.3
17898,disorderliness,4.2
17899,untidy,4.4
17900,muss,4.3
17901,mussiness,4.1
17902,embody,3.6
17903,comprise,3.6
17904,bivalent,3.8
17905,brittle,3.8
17906,offset,3.3
17907,compensating,3.4
17908,narrows,3.5
17909,tips,3.4
17910,rubberblanketed,3.4
17911,counterbalance,3.3
17912,smear,3.5
17913,outset,3.4
17914,showtime,3.5
17915,starting time,3.5
17916,turpitude,3.6
17917,depraved,3.7
17918,placard,4.3
17919,placards,4.2
17920,publicize,4.2
17921,bank bill,4.3
17922,bank note,4.3
17923,bankers bill,4.2
17924,banknote,4.3
17925,federal reserve note,4.2
17926,government note,4.2
17927,greenback,4.2
17928,edward durell stone,4.1
17929,lapidate,4.1
17930,harlan fiske stone,4.0
17931,i f stone,4.1
17932,isidor feinstein stone,4.2
17933,gem,4.1
17934,pan,4.1
17935,cupshaped,3.4
17936,semiprecious,4.0
17937,prized,3.9
17938,lucy stone,4.2
17939,suffragist,4.2
17940,placidity,2.2
17941,guardianship,3.4
17942,keeper,3.5
17943,guardian,3.4
17944,safekeeping,3.3
17945,body forth,3.6
17946,tenspot,3.5
17947,decade,3.4
17948,decimal,3.4
17949,tenner,3.5
17950,ira,3.4
17951,belligerence,3.3
17952,nationalists,3.3
17953,yearly,3.2
17954,deferred,3.5
17955,deadly,3.5
17956,personified,4.8
17957,ire,3.5
17958,screen out,2.3
17959,unfavorable judgment,4.8
17960,faults,4.7
17961,pointing,4.9
17962,critique,4.9
17963,critically,4.8
17964,appraise,4.8
17965,literary criticism,4.8
17966,hardnosed,3.4
17967,hardheaded,3.4
17968,actual,3.2
17969,run through,3.5
17970,use up,3.5
17971,eat on,3.7
17972,corrode,3.6
17973,advantageously,3.9
17974,considerably,4.0
17975,substantially,3.9
17976,fountainhead,4.0
17977,wellspring,4.0
17978,intimately,3.9
17979,comfortably,4.0
17980,blackguard,3.2
17981,abusive,3.2
17982,jest at,3.2
17983,laugh at,3.3
17984,make fun,3.3
17985,poke fun,3.3
17986,guy cable,3.2
17987,guy rope,3.4
17988,amount of money,4.4
17989,sum of money,4.5
17990,wellness,3.8
17991,do good,4.7
17992,alternatively,2.2
17993,or else,2.3
17994,crossways,2.8
17995,transversely,2.7
17996,realism,4.1
17997,accepting,3.9
17998,practicality,3.9
17999,strove,4.2
18000,philosophical,3.9
18001,realness,4.1
18002,revenue enhancement,3.2
18003,levying,3.3
18004,imposition,3.5
18005,at bottom,3.5
18006,at heart,3.6
18007,deep down,3.5
18008,in spite of appearance,3.5
18009,inwardly,3.4
18010,indoors,3.3
18011,nurture,3.2
18012,more than,3.7
18013,quantifier,3.8
18014,sir thomas more,3.5
18015,aragon,3.7
18016,viiis,3.7
18017,utopia,3.6
18018,recalled,3.5
18019,catherine,5.0
18020,thomas more,3.7
18021,to a greater extent,3.7
18022,erstwhile,3.7
18023,onetime,3.6
18024,quondam,3.7
18025,sometime,3.8
18026,bangup,3.8
18027,bully,3.7
18028,discourage,3.8
18029,bossy,3.7
18030,threats,3.7
18031,surd,4.1
18032,consonant,1.9
18033,unvoiced,4.0
18034,voiceless,4.0
18035,citizenship,3.9
18036,deprived,4.2
18037,whispered,4.1
18038,hardly,4.0
18039,uncoerced,3.3
18040,volition,3.4
18041,fry,3.5
18042,dramatist,3.7
18043,dramas,3.4
18044,critic,3.7
18045,nestling,3.4
18046,fledged,3.3
18047,nipper,3.3
18048,crustacean,3.4
18049,shaver,3.3
18050,shaves,3.3
18051,razor,3.1
18052,small fry,3.5
18053,tiddler,3.4
18054,tike,3.5
18055,illbred,3.2
18056,tyke,3.5
18057,yorkshire,3.5
18058,earthly concern,3.4
18059,heaven,3.3
18060,afterlife,3.5
18061,worldly concern,3.5
18062,dry land,3.5
18063,solid ground,3.5
18064,terra firma,3.4
18065,deviation,2.7
18066,disturbances,2.8
18067,difference of opinion,2.6
18068,thrill,2.5
18069,tremble,2.5
18070,thrilled,2.6
18071,sublime,2.6
18072,tickling,2.2
18073,titillation,2.4
18074,arousal,2.4
18075,tingling,2.4
18076,titillate,2.5
18077,pleasurably,2.4
18078,spasmodic,2.5
18079,vellicate,2.5
18080,pinch,2.7
18081,nip,2.3
18082,holy order,3.9
18083,ecclesiastical,3.9
18084,sacrament,3.7
18085,ordination,4.0
18086,purchase order,4.0
18087,specifications,4.0
18088,monastic order,4.0
18089,aphrodisiac,4.8
18090,stimulates,4.9
18091,aphrodisiacal,4.8
18092,sis,3.3
18093,brainpower,3.4
18094,learning ability,3.4
18095,mental capacity,3.5
18096,mentality,3.5
18097,brainiac,3.4
18098,change of location,2.9
18099,jaunt,2.8
18100,idealistic,3.4
18101,apotheosis,3.5
18102,nonesuch,3.5
18103,nonsuch,3.5
18104,paragon,3.5
18105,betray,3.4
18106,treachery,3.4
18107,undependable,3.5
18108,untruth,3.3
18109,go wrong,3.5
18110,miscarry,3.5
18111,break down,3.6
18112,conk out,3.4
18113,give out,3.5
18114,greenwich village,3.3
18115,residential,3.2
18116,manhattan,3.1
18117,settlement,3.3
18118,nationals,3.3
18119,conclusive,3.2
18120,colonizing,3.5
18121,liabilities,3.2
18122,homeland,3.3
18123,small town,3.3
18124,solanum tuberosum,3.4
18125,vines,3.4
18126,tubers,4.6
18127,stolons,3.6
18128,white potato,3.3
18129,tuber,3.1
18130,staple,3.3
18131,white potato vine,3.6
18132,irish potato,3.3
18133,murphy,3.3
18134,spud,3.4
18135,shovel,3.4
18136,weeds,3.3
18137,petroleum,3.4
18138,tater,3.4
18139,backrest,3.9
18140,endorse,3.8
18141,approve,3.6
18142,indorse,3.9
18143,back up,3.9
18144,book binding,3.8
18145,spine,3.7
18146,backbone,3.8
18147,spinal,3.9
18148,cohesive,3.8
18149,vertebrae,3.9
18150,shelved,3.8
18151,fastflying,3.2
18152,atmospheric condition,3.5
18153,weather condition,3.5
18154,joyride,4.6
18155,tool around,4.6
18156,puppet,4.7
18157,puppeteer,4.8
18158,pecker,4.6
18159,chisellike,4.4
18160,claws,4.4
18161,climbing,4.4
18162,putz,4.7
18163,yiddish,4.0
18164,geneve,4.8
18165,switzerland,4.8
18166,genf,4.8
18167,holland gin,4.9
18168,hollands,4.9
18169,medicate,4.9
18170,impregnate,5.0
18171,medicinally,4.8
18172,practice of medicine,4.8
18173,alleviating,4.8
18174,curing,4.9
18175,graduate,4.7
18176,mastered,4.7
18177,diseases,3.3
18178,medical specialty,4.8
18179,nonsurgical,4.9
18180,medicament,4.9
18181,alleviates,4.7
18182,medicinal drug,4.8
18183,cursorily,3.8
18184,apace,3.6
18185,chopchop,3.6
18186,in short order,3.6
18187,speedily,3.6
18188,pridefulness,4.5
18189,superbia,4.5
18190,congratulate,4.6
18191,plume,4.5
18192,waterproof,4.5
18193,max born,3.9
18194,contributions,3.8
18195,newspaper headline,3.3
18196,caption,3.2
18197,neer,3.5
18198,halfdozen,3.8
18199,half dozen,3.9
18200,vi,3.6
18201,captain hicks,3.6
18202,half a dozen,3.6
18203,hexad,3.7
18204,sestet,3.6
18205,sextet,3.6
18206,sextuplet,3.6
18207,remunerate,4.8
18208,even off,4.7
18209,even up,4.8
18210,overcompensate,4.7
18211,exaggerating,4.6
18212,inferiority,4.7
18213,hungriness,3.4
18214,unfulfilled,3.4
18215,crave,3.5
18216,lust,3.5
18217,starve,3.5
18218,thirstiness,3.5
18219,famish,3.6
18220,invoice,3.9
18221,shipped,4.0
18222,rendered,3.8
18223,itemized,3.9
18224,account statement,3.9
18225,choke off,4.8
18226,clog,4.7
18227,soles,4.6
18228,footwear,4.7
18229,hindrance,5.0
18230,clog up,4.9
18231,congest,4.8
18232,markedup,4.9
18233,wallpaper,2.7
18234,singlevalued function,1.2
18235,map out,1.2
18236,depth psychology,2.5
18237,freud,2.5
18238,sigmund,2.4
18239,exploring,2.3
18240,motives,2.6
18241,analytic thinking,2.6
18242,graven image,3.3
18243,immortal,3.3
18244,fame,3.4
18245,supreme being,3.1
18246,omniscient,3.1
18247,originator,3.0
18248,monotheistic,3.0
18249,omnipotent,3.2
18250,coordination compound,2.6
18251,coordinated,4.6
18252,building complex,2.7
18253,ferocious,3.8
18254,fierce,3.8
18255,convictions,4.0
18256,fervid,3.7
18257,ruthless,3.7
18258,enraged,3.8
18259,maddened,3.8
18260,smeared,3.8
18261,disgustingly,3.7
18262,crappy,3.9
18263,icky,3.9
18264,rotten,3.9
18265,foulness,4.1
18266,disintegrated,3.9
18267,stinking,3.9
18268,offensively,4.0
18269,malodorous,4.0
18270,stinky,3.9
18271,ballock,4.7
18272,androgens,4.8
18273,secrete,4.7
18274,bollock,4.7
18275,topmast,4.8
18276,pulleyblock,4.8
18277,orchis,4.7
18278,racemes,3.6
18279,deciduous,4.6
18280,orchids,4.5
18281,testicle,4.6
18282,testis,4.7
18283,tenuous,3.7
18284,majority rule,4.6
18285,scratch,3.9
18286,handicap,3.8
18287,itching,3.8
18288,abraded,3.9
18289,carve,4.0
18290,scraping,3.8
18291,etch,4.0
18292,cicatrice,4.0
18293,cicatrix,3.9
18294,pock,4.0
18295,eruptive,4.1
18296,pustule,3.8
18297,lyric poem,4.6
18298,songlike,4.5
18299,breakthrough,4.6
18300,enemys,4.5
18301,thomas augustus watson,2.6
18302,alexander,3.0
18303,experiments,2.8
18304,graham,3.0
18305,john broadus watson,2.6
18306,behavioristic,2.5
18307,james dewey watson,2.7
18308,helical,2.7
18309,crick,2.6
18310,geneticist,2.8
18311,james watson,2.6
18312,marvellous,3.0
18313,miracle,2.9
18314,marvelous,3.1
18315,grandiloquent,3.0
18316,puffed,3.1
18317,vanity,3.0
18318,magniloquent,3.0
18319,parkland,4.3
18320,mungo park,4.3
18321,ballpark,4.3
18322,car park,4.4
18323,parked,4.3
18324,parking area,4.3
18325,parking lot,4.3
18326,secale cereale,4.5
18327,forage,4.4
18328,rye whiskey,4.5
18329,malt,4.6
18330,rye whisky,4.6
18331,intuitive feeling,3.3
18332,intuitive,3.2
18333,sleepyeyed,3.1
18334,sleepyheaded,3.1
18335,spill,3.3
18336,dam,3.4
18337,spilled,3.2
18338,public lecture,3.3
18339,talk of the town,3.4
18340,rumor,3.6
18341,promenade,2.4
18342,leisurely,2.4
18343,ennui,2.1
18344,tedium,2.1
18345,owing,2.0
18346,slowness,2.3
18347,dullness,2.2
18348,loanword,3.9
18349,blitz,4.0
18350,borrowed,3.7
18351,hemicrania,2.5
18352,megrim,2.5
18353,sick headache,2.4
18354,poor people,3.7
18355,hapless,3.7
18356,misfortunate,3.8
18357,piteous,3.7
18358,pitiable,3.7
18359,satiric,3.4
18360,exposing,3.4
18361,folly,3.2
18362,early days,3.6
18363,juvenility,3.6
18364,youthfulness,3.6
18365,spring chicken,3.5
18366,young person,3.6
18367,younker,3.6
18368,verse form,3.3
18369,margaret court,3.6
18370,championships,3.6
18371,woo,3.7
18372,advances,3.6
18373,amorous,3.8
18374,courtyard,3.7
18375,court of justice,3.6
18376,presided,3.7
18377,administer,3.7
18378,magistrate,3.7
18379,tribunal,3.5
18380,court of law,3.7
18381,law court,3.6
18382,lawcourt,3.6
18383,royal court,3.6
18384,advisers,3.6
18385,retinue,3.6
18386,prince,3.6
18387,deflection,3.2
18388,pointer,3.3
18389,propagating,3.3
18390,aberration,3.3
18391,deflected,3.1
18392,deflexion,3.2
18393,baggage,3.1
18394,charge per unit,2.6
18395,simulate,2.5
18396,don,2.5
18397,prefixed,2.5
18398,spanish,2.3
18399,oxford,2.5
18400,cambridge,4.8
18401,celtic,2.5
18402,danu,2.3
18403,gwydion,2.3
18404,forename,2.4
18405,arianrhod,2.3
18406,courtesy,2.5
18407,azov,2.3
18408,get into,2.6
18409,autonomy,3.7
18410,shore leave,3.6
18411,sailor,3.4
18412,indecorum,3.7
18413,intimacy,3.5
18414,eudaemonia,3.9
18415,eudaimonia,4.0
18416,upbeat,4.0
18417,unrealistically,3.9
18418,matteroffact,4.2
18419,pragmatical,4.1
18420,pragmatism,4.3
18421,pragmatic sanction,4.1
18422,billfold,4.7
18423,notecase,4.7
18424,compulsion,2.3
18425,unsaid,2.1
18426,repetitive,2.4
18427,educatee,3.4
18428,enrolled,3.2
18429,learner,3.6
18430,pupil,3.3
18431,dot,3.3
18432,contractile,3.4
18433,iris,3.1
18434,bookman,3.5
18435,disciplines,3.5
18436,scholarly person,3.5
18437,utilise,4.8
18438,utilize,4.9
18439,narrate,4.4
18440,recite,4.4
18441,elocution,4.6
18442,recount,4.4
18443,william tell,4.3
18444,patriot,4.2
18445,mishap,4.2
18446,compelled,4.4
18447,legend,4.4
18448,swiss,4.2
18449,column inch,3.7
18450,ennead,4.2
18451,eight,4.2
18452,ix,4.1
18453,nina from carolina,4.1
18454,niner,4.1
18455,ninespot,4.2
18456,plight,3.3
18457,extrication,3.5
18458,predicament,3.2
18459,dilemma,3.2
18460,unfavorable,3.2
18461,perplexity,3.2
18462,boozing,3.9
18463,crapulence,4.0
18464,drunkenness,3.9
18465,drinks,4.0
18466,imbibing,4.1
18467,imbibition,4.0
18468,gel,4.0
18469,physical object,2.7
18470,aright,3.5
18471,brightness level,3.1
18472,luminous,2.9
18473,luminance,3.1
18474,luminosity,3.1
18475,luminousness,3.2
18476,lighting,3.3
18477,inject,4.8
18478,intravenously,4.7
18479,dissipate,4.8
18480,frivolously,5.0
18481,unwisely,4.6
18482,mute,1.0
18483,deaden,1.0
18484,deafness,1.0
18485,obtuse,1.1
18486,apex,1.2
18487,have got,4.0
18488,wonderment,3.2
18489,ameliorate,4.2
18490,meliorate,4.3
18491,bettor,4.1
18492,bets,4.2
18493,punter,4.2
18494,contacting,4.2
18495,dropping,4.2
18496,kicks,4.0
18497,propels,4.3
18498,wagerer,4.1
18499,amend,4.3
18500,amendments,4.4
18501,doubting,3.7
18502,sceptical,3.7
18503,tenets,3.7
18504,disbelieving,3.7
18505,unbelieving,3.6
18506,rejecting,3.6
18507,gods,3.6
18508,reclaim,3.4
18509,reuse,3.5
18510,regenerate,3.4
18511,spiritually,3.5
18512,regeneration,3.4
18513,amplify,3.2
18514,reformed,3.4
18515,reestablish,3.4
18516,see the light,3.3
18517,straighten out,3.4
18518,extricate,3.5
18519,breastfeed,3.5
18520,give suck,3.4
18521,lactate,3.5
18522,ester,3.7
18523,lactic,3.6
18524,suckle,3.4
18525,mothers,3.4
18526,breasts,3.4
18527,wetnurse,3.3
18528,fellate,3.5
18529,go down on,3.5
18530,sucking,3.4
18531,in one case,4.0
18532,one time,4.0
18533,at one time,3.9
18534,erst,4.0
18535,real number,3.7
18536,football team,4.4
18537,xi,4.5
18538,fellowship,4.5
18539,beau monde,4.5
18540,elite,4.6
18541,fiddling,3.6
18542,footling,3.5
18543,niggling,3.7
18544,petty,3.4
18545,larceny,3.5
18546,contemptibly,3.4
18547,picayune,3.7
18548,piddling,3.7
18549,piffling,3.6
18550,suntan,4.3
18551,browning,4.3
18552,tan,4.5
18553,erythema solare,4.2
18554,candle flame,4.5
18555,candle,4.4
18556,textile,4.5
18557,felting,4.7
18558,fabrics,4.5
18559,knitting,4.5
18560,synthetic,4.5
18561,crocheting,4.4
18562,fey,4.4
18563,elf,4.6
18564,otherworldliness,4.3
18565,strangeness,4.2
18566,stirred,4.4
18567,provoked,4.6
18568,blend,4.5
18569,good afternoon,3.2
18570,burial ground,2.8
18571,burials,2.8
18572,burial site,2.8
18573,burying ground,2.9
18574,graveyard,2.9
18575,memorial park,2.8
18576,necropolis,2.8
18577,encyclopaedism,3.6
18578,encyclopedism,3.7
18579,eruditeness,3.5
18580,erudition,3.5
18581,learnedness,3.5
18582,typecast,3.6
18583,typewrite,3.5
18584,demanding,4.2
18585,wellfixed,4.6
18586,wellheeled,4.6
18587,welloff,4.5
18588,fortunately,4.7
18589,wellsituated,4.6
18590,welltodo,4.5
18591,unpointed,2.0
18592,goalless,2.0
18593,hitless,2.0
18594,scoreless,1.9
18595,gestate,4.2
18596,have a bun in the oven,4.3
18597,house painting,2.8
18598,functionary,3.3
18599,invested,3.4
18600,caller,4.1
18601,proclaims,4.2
18602,matches,4.1
18603,convenes,3.9
18604,coolness,4.0
18605,accompany,4.0
18606,companion,4.1
18607,keep company,4.0
18608,troupe,4.0
18609,ships company,4.0
18610,this evening,4.3
18611,this night,4.3
18612,melodious,3.4
18613,musical comedy,3.2
18614,interspersed,3.0
18615,musical theater,3.2
18616,cubic decimeter,4.9
18617,pints,4.8
18618,cubic decimetre,4.9
18619,l,4.8
18620,lumen,4.9
18621,emits,4.9
18622,centimeter,4.0
18623,forty,4.8
18624,cgs,4.9
18625,litre,4.8
18626,be given,3.2
18627,earphone,3.2
18628,earpiece,3.2
18629,headphone,3.2
18630,conjuration,3.7
18631,observers,3.4
18632,illusory,3.7
18633,ritual,3.7
18634,conjuring trick,3.7
18635,legerdemain,3.7
18636,magic trick,3.7
18637,thaumaturgy,3.7
18638,invokes,3.6
18639,trick,3.7
18640,imprudent,3.8
18641,felicitous,3.4
18642,agreeably,3.5
18643,wellchosen,3.2
18644,veg,3.1
18645,herbaceous,3.1
18646,nonsweet,2.9
18647,bulbs,3.0
18648,veggie,2.9
18649,pollard,3.2
18650,shed,3.2
18651,horned,3.2
18652,canvass,3.3
18653,boxers,3.5
18654,canvas,3.2
18655,fictional,3.4
18656,wrestlers,3.2
18657,voters,3.5
18658,chairs,3.5
18659,tents,3.2
18660,electoral,3.1
18661,solicit,3.1
18662,opinion poll,3.3
18663,public opinion poll,3.3
18664,pate,3.3
18665,seasoned,3.2
18666,minced,3.2
18667,poll parrot,3.3
18668,tame,3.5
18669,parrot,3.2
18670,decision making,3.3
18671,determinant,3.3
18672,matrix,3.2
18673,causal,3.3
18674,attaches,3.2
18675,simultaneous,3.3
18676,antibody,3.4
18677,antigen,3.5
18678,determinative,3.3
18679,referents,3.5
18680,electric refrigerator,4.6
18681,coolant,4.5
18682,refrigerator,4.5
18683,pumped,4.8
18684,come down,1.4
18685,reprimand,1.6
18686,capitulation,1.5
18687,surrendering,1.4
18688,enumerates,1.4
18689,accrue,1.4
18690,fall down,1.5
18691,unavowed,3.0
18692,clandestine,3.2
18693,cloakanddagger,3.1
18694,holeandcorner,3.0
18695,peripheral,2.8
18696,huggermugger,3.5
18697,hushhush,3.2
18698,undercover,3.1
18699,privy,3.1
18700,outbuilding,3.0
18701,outspread,3.5
18702,scatter,3.6
18703,strew,3.8
18704,spread out,3.5
18705,dispersed,3.6
18706,bed cover,3.7
18707,bed covering,3.8
18708,drawing card,3.6
18709,loss leader,3.4
18710,shop class,4.8
18711,carpentry,4.7
18712,browse,4.9
18713,twigs,5.0
18714,continual,5.0
18715,meadow,4.8
18716,nibbling,5.0
18717,give away,4.9
18718,rat,5.0
18719,breakers,4.7
18720,rodents,4.7
18721,mouse,5.0
18722,coiffure,4.8
18723,rats,4.8
18724,scabs,4.9
18725,oft,3.6
18726,ofttimes,3.6
18727,dysphoric,4.2
18728,generalized,4.3
18729,infelicitous,4.2
18730,write down,4.8
18731,write off,4.8
18732,worthlessness,5.0
18733,fluently,4.7
18734,in reality,3.0
18735,sneezing,3.6
18736,expulsion,3.6
18737,sternutation,3.5
18738,depository library,3.5
18739,program library,3.5
18740,subroutines,3.3
18741,subroutine library,3.5
18742,dentition,2.9
18743,lyric,3.4
18744,musicalcomedy,3.3
18745,illfamed,3.9
18746,aghast,3.0
18747,appalled,3.1
18748,dismayed,3.1
18749,leontyne price,3.2
18750,soprano,3.2
18751,operatic,3.0
18752,mary leontyne price,3.2
18753,newspaper clipping,3.9
18754,press clipping,3.9
18755,press cutting,3.9
18756,film editing,3.8
18757,scenes,3.8
18758,thinning,3.8
18759,diluting,3.9
18760,edged,3.8
18761,hurtful,3.6
18762,antic,3.5
18763,clown,3.5
18764,puton,3.5
18765,imitates,3.4
18766,somebodys,3.4
18767,misrepresents,3.3
18768,buffoonery,3.5
18769,clowning,3.6
18770,harlequinade,3.5
18771,japery,3.6
18772,aplomb,3.9
18773,assuredness,3.9
18774,poise,3.9
18775,dyne,3.9
18776,viscosity,3.7
18777,dynesecond,3.7
18778,sangfroid,3.8
18779,coolheaded,3.9
18780,selfcontrol,3.5
18781,unemotional,3.8
18782,nerveless,3.9
18783,chill,4.0
18784,cooler,4.0
18785,cool down,4.0
18786,cool off,4.0
18787,enamoured,3.9
18788,venomous,3.7
18789,venom,3.9
18790,fri,3.6
18791,sixth,3.8
18792,softwood,3.7
18793,fir,3.9
18794,conifers,3.8
18795,pine,3.7
18796,get by,3.6
18797,grapple,3.6
18798,bucket,3.5
18799,handtohand,3.5
18800,dredging,3.8
18801,make do,3.6
18802,contort,3.8
18803,contorted,4.1
18804,font,4.0
18805,baptismal,3.9
18806,bowl,4.2
18807,fount,4.0
18808,plan of attack,2.3
18809,onrush,2.3
18810,onslaught,2.4
18811,deplumate,4.4
18812,deplume,4.4
18813,honors,4.3
18814,displume,4.5
18815,perpetrate,4.5
18816,draw out,4.4
18817,sociable,4.4
18818,cervid,4.9
18819,males,4.3
18820,bovidae,4.8
18821,regurgitate,4.4
18822,swallowed,4.2
18823,regurgitating,4.5
18824,beak,4.3
18825,procreate,4.5
18826,overwinter,4.1
18827,wintertime,4.1
18828,coldest,4.1
18829,succus,2.9
18830,dodgy,4.6
18831,foxy,4.6
18832,guileful,4.6
18833,knavish,4.5
18834,slick,4.8
18835,gleaming,4.7
18836,complexities,4.4
18837,grease,4.8
18838,trowel,4.7
18839,garbage,4.5
18840,plausibility,4.6
18841,sly,4.5
18842,tricksy,4.5
18843,wily,4.6
18844,bm,2.8
18845,euphemism,3.5
18846,bowel movement,2.9
18847,apparent motion,2.9
18848,apparent movement,2.9
18849,espana,3.2
18850,iberian,3.0
18851,peninsula,3.3
18852,parliamentary,3.2
18853,colonial,3.2
18854,kingdom of spain,3.3
18855,conglutination,3.4
18856,conjugation,3.4
18857,pairing,3.6
18858,inflectional,3.3
18859,mating,3.5
18860,sexual union,3.5
18861,brotherhood,3.4
18862,reading material,3.5
18863,recital,3.5
18864,soloists,3.3
18865,meter reading,3.4
18866,datum,3.4
18867,bicycle seat,3.6
18868,saddleback,3.5
18869,gables,3.7
18870,slopes,3.5
18871,alibi,3.4
18872,exonerate,3.3
18873,purporting,3.4
18874,exculpation,3.4
18875,selfjustification,3.5
18876,beg off,3.3
18877,pardon,3.4
18878,excusing,3.5
18879,warrant,3.4
18880,exempt,3.2
18881,let off,3.2
18882,binge,3.8
18883,immodestly,3.9
18884,immoderate,3.6
18885,englut,3.8
18886,engorge,3.8
18887,glut,3.7
18888,overabundant,3.5
18889,gorge,3.7
18890,pharynx,3.7
18891,gormandise,3.7
18892,gormandize,3.7
